image_name,success_attempt,status,total_time_seconds
frame_00219.png,1,success,89.2691
frame_00218.png,1,success,93.012
frame_00216.png,1,success,89.1664
frame_00224.png,1,success,82.8236
frame_00229.png,1,success,82.6168
frame_00217.png,1,success,92.9962
frame_00213.png,1,success,85.7586
frame_00209.png,1,success,82.8779
frame_00223.png,1,success,82.8299
frame_00211.png,1,success,82.4552
frame_00210.png,1,success,85.7957
frame_00207.png,1,success,82.6515
frame_00204.png,1,success,82.255
frame_00206.png,1,success,82.5613
frame_00212.png,1,success,82.512
frame_00215.png,1,success,86.2056
frame_00205.png,1,success,82.6883
frame_00214.png,1,success,82.7843
frame_00202.png,1,success,82.3575
frame_00196.png,1,success,85.9189
frame_00208.png,1,success,82.4742
frame_00198.png,1,success,82.5611
frame_00199.png,1,success,82.7802
frame_00203.png,1,success,82.1923
frame_00197.png,1,success,85.9156
frame_00193.png,1,success,76.1184
frame_00195.png,1,success,85.7743
frame_00200.png,1,success,89.1349
frame_00191.png,1,success,79.486
frame_00192.png,1,success,79.4142
frame_00188.png,1,success,79.2916
frame_00194.png,1,success,82.3973
frame_00186.png,1,success,86.2578
frame_00189.png,1,success,76.079
frame_00201.png,1,success,75.7741
frame_00190.png,1,success,79.4133
frame_00184.png,1,success,82.7173
frame_00187.png,1,success,79.1795
frame_00181.png,1,success,82.6137
frame_00183.png,1,success,82.5545
frame_00176.png,1,success,82.0873
frame_00180.png,1,success,82.5749
frame_00178.png,1,success,82.1587
frame_00185.png,1,success,89.2596
frame_00182.png,1,success,82.7151
frame_00175.png,1,success,82.0907
frame_00177.png,1,success,82.1143
frame_00173.png,1,success,79.3086
frame_00179.png,1,success,82.3152
frame_00171.png,1,success,86.4939
frame_00172.png,1,success,80.2621
frame_00170.png,1,success,89.7245
frame_00166.png,1,success,89.1074
frame_00169.png,1,success,89.5815
frame_00167.png,1,success,89.1327
frame_00174.png,1,success,79.5024
frame_00165.png,1,success,92.7096
frame_00164.png,1,success,95.8444
frame_00163.png,1,success,86.0016
frame_00168.png,1,success,89.0415
frame_00161.png,1,success,82.656
frame_00160.png,1,success,79.3378
frame_00159.png,1,success,79.2339
frame_00162.png,1,success,82.4596
frame_00158.png,1,success,79.2959
frame_00155.png,1,success,75.8732
frame_00157.png,1,success,79.0956
frame_00156.png,1,success,75.8785
frame_00154.png,1,success,75.4729
frame_00152.png,1,success,75.7369
frame_00153.png,1,success,75.619
frame_00150.png,1,success,75.655
frame_00149.png,1,success,75.6921
frame_00151.png,1,success,75.6676
