image_name,success_attempt,status,total_time_seconds
frame_00450.png,1,success,91.3684
frame_00451.png,1,success,83.9725
frame_00453.png,1,success,84.0584
frame_00452.png,1,success,83.8861
frame_00454.png,1,success,83.9147
frame_00456.png,1,success,88.021
frame_00455.png,1,success,84.0383
frame_00457.png,1,success,83.9167
frame_00459.png,1,success,84.1135
frame_00458.png,1,success,84.1508
frame_00460.png,1,success,84.046
frame_00461.png,1,success,88.1739
frame_00462.png,1,success,83.8817
frame_00463.png,1,success,87.9803
frame_00465.png,1,success,95.2893
frame_00464.png,1,success,87.8754
frame_00466.png,1,success,91.5873
frame_00467.png,1,success,95.224
frame_00468.png,1,success,95.0503
frame_00470.png,1,success,91.5199
frame_00471.png,1,success,95.2977
frame_00469.png,1,success,95.0638
frame_00474.png,1,success,88.0157
frame_00472.png,1,success,92.107
frame_00473.png,1,success,83.952
frame_00476.png,1,success,92.0737
frame_00475.png,1,success,92.0274
frame_00477.png,1,success,87.8946
frame_00479.png,1,success,91.8324
frame_00480.png,1,success,87.9088
frame_00478.png,1,success,91.8921
frame_00483.png,1,success,91.5654
frame_00482.png,1,success,87.8145
frame_00481.png,1,success,87.9686
frame_00484.png,1,success,83.7347
frame_00485.png,1,success,83.8471
frame_00486.png,1,success,91.4311
frame_00489.png,1,success,91.5388
frame_00488.png,1,success,91.6567
frame_00487.png,1,success,91.5042
frame_00492.png,1,success,91.9134
frame_00491.png,1,success,87.9491
frame_00490.png,1,success,91.9315
frame_00494.png,1,success,87.8719
frame_00495.png,1,success,84.1254
frame_00493.png,1,success,87.7692
frame_00498.png,1,success,88.0582
frame_00496.png,1,success,88.0524
frame_00497.png,1,success,84.0777
frame_00499.png,1,success,88.2332
frame_00501.png,1,success,84.1095
frame_00500.png,1,success,84.2319
frame_00503.png,1,success,84.1158
frame_00504.png,1,success,84.2222
frame_00502.png,1,success,84.1253
frame_00505.png,1,success,96.1248
frame_00507.png,1,success,95.2913
frame_00506.png,1,success,91.7479
frame_00509.png,1,success,95.2749
frame_00508.png,1,success,95.4464
frame_00510.png,1,success,91.4467
frame_00512.png,1,success,87.9971
frame_00511.png,1,success,95.3117
frame_00513.png,1,success,84.1216
frame_00515.png,1,success,83.9421
frame_00514.png,1,success,84.0587
frame_00516.png,1,success,87.7576
frame_00517.png,1,success,87.5914
frame_00518.png,1,success,87.6815
frame_00519.png,1,success,91.7322
frame_00522.png,1,success,95.3965
frame_00520.png,1,success,95.6827
frame_00521.png,1,success,95.3077
frame_00525.png,1,success,95.0759
frame_00523.png,1,success,92.1878
frame_00524.png,1,success,95.5859
frame_00526.png,1,success,95.3344
